Oficina Registral,USO VEHICULO,CLASE AAP,SUB-CLASE,CARROCERIA,CATEGORIA,MARCA,MODELO,VERSION,ORIGEN,COMBUSTIBLE,FORMULA RODANTE,PBV,CILINDRADA,# ASIENTO,AÑO_MOD,ENERO,FEBRERO,total
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,MERCEDES BENZ,ACTROS 2645LS,ACTROS 2645 LS,GERMANY,DIESEL,6X4,28500,12809,2,2020,4,0,4
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,MERCEDES BENZ,ACTROS 2645LS,ACTROS 2645LS,GERMANY,DIESEL,6X4,28500,12809,2,2020,0,6,6
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,G450 A6X4,G450A6X4NA,BRAZIL,DIESEL,6X4,25000,12700,2,2021,2,0,2
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,G450 A6X4,G450A6X4NA,BRAZIL,DIESEL,6X4,28100,12700,2,2021,0,3,3
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,P410 A4X2,P410A4X2NA,BRAZIL,DIESEL,4X2,18000,12700,2,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,P410 A6X2,P410A6X2NA,BRAZIL,DIESEL,6X2,25000,12700,2,2021,4,0,4
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,R500 A6X2,R500A6X2NA,BRAZIL,DIESEL,6X2,26500,12700,2,2020,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,P450 A4X2,P450A4X2NA,BRAZIL,DIESEL,4X2,18000,12700,2,2021,5,0,5
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,P450 A6X4,P450A6X4HZ,BRAZIL,DIESEL,6X4,25000,12700,2,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,P450 A6X4,P450A6X4NA,BRAZIL,DIESEL,6X4,25000,12700,2,2021,2,0,2
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,P450 A6X4,P450A6X4NA,BRAZIL,DIESEL,6X4,28100,12700,2,2021,0,1,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,G540 A6X4,G540A6X4NA,BRAZIL,DIESEL,6X4,28500,12700,2,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,R540 A4X2,R540A4X2NA,BRAZIL,DIESEL,4X2,18000,12700,2,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,G410 A4X2,G410A4X2NA,BRAZIL,GNV,4X2,20500,12740,2,2021,0,5,5
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SINOTRUK,ZZ4257V3247N1K,HOWO A7,CHINA,DIESEL,6X4,25000,11596,2,2018,0,1,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SINOTRUK HOWO,ZZ4257V324HE1B,S/V,CHINA,GNV,6X4,25000,11596,2,2019,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SITRAK,ZZ4256V324HE1B,N.E.,CHINA,DIESEL,6X4,33000,12419,2,2019,2,1,3
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FH 6X4 T,FH 6X4 T,BRAZIL,DIESEL,6X4,28500,12800,2,2021,28,2,30
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FH 6X4 T,FH 6X4 T,SWEDEN,DIESEL,6X4,28500,12800,2,2021,3,0,3
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FH 6X4 T,FH 6X4 T,BELGIUM,DIESEL,6X4,28500,12800,2,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FM 6X4 T,FM 6X4 T,BRAZIL,DIESEL,6X4,28500,12800,2,2020,2,0,2
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FM 6X4 T,FM 6X4 T,BRAZIL,DIESEL,6X4,28500,12800,2,2021,2,1,3
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FM 6X4 T,FM 6X4 T,BELGIUM,DIESEL,6X4,28500,12800,2,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FMX 540,N.E.,SWEDEN,DIESEL,6X6,41000,12800,2,2018,0,2,2
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FM 4X2 T,FM 4X2 T,BRAZIL,DIESEL,4X2,20100,10800,2,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,FIAT,DUCATO,ITALIA,ITALY,DIESEL,4X2,3550,2287,20,2020,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,FIAT,DUCATO,DUCATO,ITALY,DIESEL,4X2,3550,2287,20,2020,0,7,7
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,FIAT,DUCATO,ITALIA,ITALY,DIESEL,4X2,3550,2287,20,2020,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,FOTON,K0 E4,BJ6609U2DDA-XA,CHINA,DIESEL,4X2,4035,2780,19,2020,0,1,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,FOTON,TOANO,BJ6608B1DDA-AB,CHINA,DIESEL,4X2,3671,2780,18,2020,1,1,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,GOLDEN DRAGON,XML6549JB3,MT,CHINA,DIESEL,4X2,3600,2498,17,2020,0,1,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,HYUNDAI,H350,C770,TURKEY,DIESEL,4X2,4100,2497,18,2020,1,1,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JAC,SUNRAY,SUNRAY 17 ASIENTOS 6MT 2.7 CTI,CHINA,DIESEL,4X2,4000,2746,17,2019,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JAC,SUNRAY,SUNRAY 17 ASIENTOS 6MT 2.7 CTI EV,CHINA,DIESEL,4X2,4000,2746,17,2021,4,0,4
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JAC,SUNRAY,SUNRAY 18 ASIENTOS 6MT 2.7 CTI EV,CHINA,DIESEL,4X2,4000,2746,18,2021,4,1,5
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JOYLONG,HKL6540C,BASICA,CHINA,DIESEL,4X2,3505,2498,17,2020,1,1,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JOYLONG,HKL6600C,ECONOMICA,CHINA,DIESEL,4X2,3845,2498,20,2019,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JOYLONG,HKL6600C,FULL EQUIPMENT,CHINA,DIESEL,4X2,4080,2498,20,2019,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JOYLONG,HKL6600C,FULL EQUIPO,CHINA,DIESEL,4X2,3910,2982,20,2020,0,1,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JOYLONG,HKL6600C,SEMIFULL,CHINA,DIESEL,4X2,3910,2498,20,2020,2,0,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JOYLONG,HKL6480C,BASICA,CHINA,DIESEL,4X2,3502,2498,17,2020,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,KING LONG,KINGO 20,XMQ6600 A/C,CHINA,DIESEL,4X2,3900,3000,20,2020,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,KING LONG,KINGO D17,XMQ6552HED4,CHINA,DIESEL,4X2,3380,2488,17,2020,0,1,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,KING LONG,NEW KINGWIN DIESEL,XMQ6543,CHINA,DIESEL,4X2,3380,2488,16,2020,1,1,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,MAXUS,V90,CHINA,CHINA,DIESEL,4X2,4050,2000,16,2021,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,PEUGEOT,BOXER,PASSENGER MAX 19+1,ITALY,DIESEL,4X2,3550,2198,20,2021,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,DONGFENG,EQ6731LT,EQ6731LT,CHINA,DIESEL,4X2,7400,3900,30,2020,2,0,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,FUSO,ROSA,EURO 4,JAPAN,DIESEL,4X2,6200,4899,33,2019,10,0,10
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,HYUNDAI,COUNTY,DELUXE,"KOREA, REPUBLIC OF",DIESEL,4X2,6310,3933,28,2020,2,2,4
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,HYUNDAI,COUNTY,DELUXE,"KOREA, REPUBLIC OF",DIESEL,4X2,6310,3933,32,2020,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,HYUNDAI,COUNTY,DELUXE,"KOREA, REPUBLIC OF",DIESEL,4X2,6310,3933,32,2021,1,2,3
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,IVECO,DAILY VETRATO 50C17, S/V,BRAZIL,DIESEL, 4X2,5050,3000,2,2019,2,0,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,IVECO,DAILY VETRATO 50C17,SIN VERSION,BRAZIL,DIESEL,4X2,5050,3000,21,2019,1,1,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,MERCEDES BENZ,SPRINTER 516 ,SPRINTER 516 CDI/C4325,ARGENTINA,DIESEL,4X2,5050,2143,21,2020,4,0,4
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,MERCEDES BENZ,SPRINTER 516,SPRINTER 516 CDI/C4325,ARGENTINA,DIESEL,4X2,5050,2143,21,2020,0,3,3
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C2,GOLDEN DRAGON,XML6115J15CN,XML6115J15CN,CHINA,GNV,4X2,17500,5900,46,2017,4,0,4
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,DONGFENG,DFA6820KL,FULL EQUIPO,CHINA,DIESEL,4X2,9000,4500,35,2021,0,3,3
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,GOLDEN DRAGON,XML6122J14,XML6122J14,CHINA,DIESEL,4X2,19500,8900,55,2021,2,1,3
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,HIGER,KLQ6123K,S/VERSION,CHINA,DIESEL,4X2,18000,8424,55,2021,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,HIGER,KLQ6123K,SINVERSION,CHINA,DIESEL,4X2,18000,8424,55,2021,1,1,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,KAMAZ,KAMAZ 43502,4X4,RUSSIAN FEDERATION,DIESEL,4X4,10700,6700,25,2020,2,0,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,MERCEDES BENZ,O-500 RSD,O-500 RSD 2441,BRAZIL,DIESEL,6X2,24000,11967,53,2020,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,MERCEDES BENZ,O-500 RSD,O-500 RSD 2441/30,BRAZIL,DIESEL,6X2,24000,11967,42,2020,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,MERCEDES BENZ,O-500RSD,O-500RSD 2441,BRAZIL,DIESEL,6X2,24000,11967,53,2020,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,SCANIA,K 360 B4X2,K360B4X2NB,BRAZIL,DIESEL,4X2,19500,12700,52,2020,0,10,10
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,SCANIA,K 440 B6X2*4,N.E.,BRAZIL,DIESEL,6X2,25000,12700,64,2018,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,SCANIA,K 440 B6X2*4,N.E.,BRAZIL,DIESEL,6X2*4,25000,12700,64,2018,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,SCANIA,K400 B4X2,N.E.,BRAZIL,DIESEL,4X2,18000,12700,50,2019,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,VOLKSWAGEN,17.210 OD,N.E.,BRAZIL,DIESEL,4X2,17200,7118,38,2019,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,VOLKSWAGEN,17.210 OD,N.E.,N.E.,DIESEL,4X2,17200,7118,40,2020,0,1,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,VOLVO,B380R 4X2,B380R 4X2,BRAZIL,DIESEL,4X2,19500,10800,48,2020,2,0,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,VOLVO,B380R 4X2,B380R 4X2,BRAZIL,DIESEL,4X2,19500,10800,52,2020,1,2,3
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,YUTONG,ZK6128H,1.0,CHINA,DIESEL,4X2,18300,9726,52,2020,5,0,5
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS URBANO,M3C2,MERCEDES BENZ,OF-1721,OF-1721/59,BRAZIL,DIESEL,4X2,16800,4800,53,2020,2,1,3
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,AGRALE,MA 9.2,N.E.,BRAZIL,DIESEL,4X2,10000,3760,0,2021,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,FUSO,MF 100,EURO 4,JAPAN,DIESEL,4X2,7500,4899,0,2018,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,FUSO,MF 100,EURO 4,JAPAN,DIESEL,4X2,7500,4899,0,2019,2,1,3
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,FUSO,MF 100,EURO 4 - 6 CAMBIOS,JAPAN,DIESEL,4X2,7500,4899,0,2021,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,HINO,FC BUS,RETARDER EURO 5,COLOMBIA,DIESEL,4X2,10100,5123,0,2021,1,1,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,HYUNDAI,COUNTY III,TDI CRDI EURO IV,KOREA,DIESEL,4X2,7800,3933,1,2019,0,2,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,IVECO,170S28,SIN VERSION,BRAZIL,DIESEL,4X2,17600,6700,1,2019,3,0,3
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,MERCEDES BENZ,OF 917,OF 917,INDIA,DIESEL,4X2,9600,3900,0,2020,1,1,2
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,MERCEDES BENZ,LO 916,LO 916/48,BRAZIL,DIESEL,4X2,9400,4800,0,2020,0,4,4
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,MERCEDES BENZ,O-500 RSD,O-500 RSD 2441/30,BRAZIL,DIESEL,6X2,24000,11967,0,2020,1,2,3
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,MERCEDES BENZ,OF-1730,OF-1730/59,BRAZIL,DIESEL,4X2,18100,7200,0,2020,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,VOLKSWAGEN,10.160 OD,2P2NM1,BRAZIL,DIESEL,4X2,9300,3800,1,2020,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,VOLKSWAGEN,10.160 OD,2P2NM1,BRAZIL,DIESEL,4X2,9300,3800,1,2021,3,1,4
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,VOLKSWAGEN,17.230 OD,N.E.,BRAZIL,DIESEL,4X2,17200,4580,1,2020,3,4,7
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,VOLKSWAGEN,17.260 OD,N.E.,BRAZIL,DIESEL,4X2,17200,6800,1,2020,2,1,3
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,VOLVO,B270F 4X2,B270F 4X2,BRAZIL,DIESEL,4X2,17300,7200,1,2020,5,0,5
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,VOLVO,B270F 4X2,B270F 4X2,BRAZIL,DIESEL,4X2,17300,7200,1,2021,4,1,5
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,VOLVO,B270F 4X2,N.E.,BRAZIL,DIESEL,4X2,17300,7200,1,2017,0,1,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,VOLVO,B270F 4X2,N.E.,BRAZIL,DIESEL,4X2,17300,7200,1,2019,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3C3,ASHOK LEYLAND,EAGLE 816,S/N,INDIA,DIESEL,4X2,8500,5759,1,2021,1,0,1
LIMA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3C3,ASHOK LEYLAND,HAWK,N.E.,INDIA,DIESEL,4X2,16000,5759,0,2011,0,1,1
MADRE DE DIOS,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,EX10,TDI CRDI EURO IV,"KOREA, REPUBLIC OF",DIESEL,4X2,9700,3933,3,2021,0,1,1
PASCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,4 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,0,1,1
PASCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,5 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,2,0,2
PIURA,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,5 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,1,0,1
PIURA,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLKSWAGEN,13.190 DC MAN E5,CHASIS CABINADO,BRAZIL,DIESEL,4X2,13200,4580,2,2021,1,0,1
PIURA,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLKSWAGEN,17.230 DC MAN E5,CHASIS CABINADO,BRAZIL,DIESEL,4X2,17100,4580,2,2021,1,0,1
PIURA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,BARANDA,N2,DONGFENG,CAPTAIN 714 DC,CAPTAIN 714 B5 DC,CHINA,DIESEL,4X2,6500,2953,7,2021,1,1,2
PIURA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,BARANDA,N2,DONGFENG,CAPTAIN 714,CAPTAIN 714 B5,CHINA,DIESEL,4X2,6500,2953,3,2021,2,0,2
PIURA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,BARANDA,N2,JAC,HFC1040KN,D400 121 BAR 4.0T EIV,CHINA,DIESEL,4X2,6600,2746,3,2022,0,1,1
PIURA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,BARANDA,N2,JAC,HFC1040KRN,D400DC VIP BAR 4.0T CRDI DOB CAB E4,CHINA,DIESEL,4X2,6560,2771,6,2021,0,1,1
PIURA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,4 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,2,1,3
PIURA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,5 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,0,1,1
PIURA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,XZU710L-QKFMP3,JAPAN,DIESEL,4X2,6000,4009,7,2021,1,1,2
PIURA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,DOBLE CABINA FULL,JAPAN,DIESEL,4X2,7500,4009,7,2021,0,1,1
